"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023174","1989","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.4","X","    314.2","","     314.2","0","        20","0","        11","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       216","0","         5","0","       162"," ","        16"," ","         1"," ","    1.7","0,0206, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.6"," ,0,0209, ","   38.9","0,0406, ","","","","","","","     797.5","5","     797.5","0","    106.5"," ,0","        0"," ,0","     17.32","0","     21.58","0","     13.05","0","","","","","       270","X","","","","","      18.5","X"
"USW00023174","1990","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.7","X","    454.4","","     454.4","0","        26","0","        11","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       223","0","         6","0","       102"," ","        20"," ","         4"," ","    1.7","0,1223,+","     0"," ,0,1231,+","     0","T,0,0312, ","  47.8"," ,0,0217, ","   34.4","0,1009, ","","","","","","","     645.9","9","     645.9","0","    133.2"," ,0","        0","T,0","     17.62","0","     21.89","0","     13.35","0","","","","","       270","X","","","","","      20.0","X"
"USW00023174","1991","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.2","X","    249.5","","     249.5","0","        29","0","        20","0","         2","0","        0","","         0","0","         0","0","         0","0","         0","0","       183","0","         3","0","       147"," ","        32"," ","         6"," ","    4.4","0,0316, ","     0"," ,0,1231,+","     0","T,0,0327, ","  40.6"," ,0,0227, ","   35.0","0,1010, ","","","","","","","     762.8","8","     762.8","0","    280.6"," ,0","        0","T,0","     16.95","0","     20.82","0","     13.09","0","","","","","       360","X","","","","","      21.6","X"
"USW00023174","1992","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.5","X","    466.5","","     466.5","0","        43","0","        32","0","         4","0","        0","","         0","0","         0","0","         0","0","         0","0","       248","0","         3","0","       129"," ","        20"," ","         7"," ","    4.4","0,1220, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.4"," ,0,1207, ","   33.3","0,0708, ","","","","","","","     486.2","2","     486.2","0","    421.2"," ,0","        0"," ,0","     18.21","0","     22.19","0","     14.24","0","","","","","        90","X","","","","","      17.5","X"
"USW00023174","1993","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.7","X","    386.0","","     386.0","0","        42","0","        29","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       241","0","         2","0","       147"," ","        20"," ","        11"," ","    5.0","0,1222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  82.0"," ,0,0106, ","   32.8","0,1102, ","","","","","","","     625.4","4","     625.4","0","    525.0"," ,0","        0"," ,0","     17.78","0","     21.80","0","     13.76","0","","","","","       270","X","","","","","      19.5","X"
"USW00023174","1994","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","X","    425.4","","     425.4","0","        29","0","        16","0","         2","0","        0","","         0","0","         0","0","         0","0","         0","0","       202","0","         6","0","       126"," ","        13"," ","         3"," ","    3.9","0,1119, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  32.0"," ,0,0217, ","   36.7","0,1009,+","","","","","","","     603.0","0","     603.0","0","    205.1"," ,0","        0"," ,0","     17.53","0","     21.73","0","     13.32","0","","","","","       315","X","","","","","      18.5","X"
"USW00023174","1995","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.1","X","    302.5","","     302.5","0","        42","0","        31","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       193","0","         3","0","       197"," ","        28"," ","         6"," ","    6.7","0,0324,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.9"," ,0,0104, ","   33.9","0,1002, ","","","","","","","     743.0","0","     743.0","0","    591.5"," ,0","        0"," ,0","     17.43","0","     21.28","0","     13.58","0","","","","","        90","X","","","","","      18.0","X"
"USW00023174","1996","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.6","X","    422.7","","     422.7","0","        37","0","        24","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       223","0","         7","0","       216"," ","        26"," ","         4"," ","    2.8","0,0227, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.3"," ,0,0220, ","   36.1","0,0830, ","","","","","","","     526.4","4","     526.4","0","    408.9"," ,0","        0"," ,0","     17.86","0","     21.92","0","     13.80","0","","","","","       270","X","","","","","      20.6","X"
"USW00023174","1997","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.6","X","    602.0","","     602.0","0","        27","0","        19","0","         3","0","        0","","","","         0","0","         0","0","         0","0","       234","0","         9","0","       143"," ","         6"," ","         3"," ","    3.9","0,1227,+","     0"," ,0,1231,+","","","  38.4"," ,0,1206, ","   36.1","0,1016,+","","","","","","","     615.5","5","     615.5","0","    305.9"," ,0","","","     18.30","0","     22.36","0","     14.25","0","         0","X","","","","","      44.3","X","","","",""
"USW00023174","1998","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.5","X","    323.1","","     323.1","0","        59","0","        38","0","         9","0","        0","","","","         0","0","         0","0","         0","0","       174","0","         3","0","       231"," ","        13"," ","         3"," ","    2.8","0,1222,+","     0"," ,0,1231,+","","","  78.7"," ,0,0203, ","   35.0","0,0901, ","","","","","","","     847.3","3","     847.3","0","    687.5"," ,0","","","     16.72","0","     20.54","0","     12.90","0","       270","X","       270","X","","","      17.0","X","      21.5","X","",""
"USW00023174","1999","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","X","    302.1","","     302.1","0","        29","0","        16","0","         1","0","","","","","         0","0","         0","0","         0","0","       179","0","         4","0","       202"," ","        21"," ","         3"," ","    2.8","0,0211, ","","","","","  34.3"," ,0,0411, ","   35.0","0,1020, ","","","","","","","     861.9","9","     861.9","0","    175.7"," ,0","","","     16.98","0","     20.81","0","     13.15","0","       260","X","       260","X","","","      20.1","X","      23.7","X","",""
"USW00023174","2000","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.4","X","    321.8","","     321.8","0","        32","0","        20","0","         3","0","","","","","         0","0","         0","0","         0","0","       202","0","         1","0","       223"," ","        26"," ","         1"," ","    5.0","0,0108, ","","","","","  33.5"," ,0,0417, ","   33.9","0,0912, ","","","","","","","     642.9","9","     642.9","0","    280.1"," ,0","","","     17.24","0","     21.00","0","     13.49","0","       260","X","       260","X","","","      14.8","X","      17.0","X","",""
"USW00023174","2001","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","X","    227.4","","     227.4","0","        44","0","        30","0","         4","0","","","","","         0","0","         0","0","         0","0","       176","0","         0","0","       247"," ","        35"," ","         2"," ","    5.0","0,0215,+","","","","","  53.3"," ,0,0110, ","   28.9","0,0204, ","","","","","","","     895.0","0","     895.0","0","    432.0"," ,0","","","     16.52","0","     20.01","0","     13.02","0","       280","X","       280","X","","","      17.0","X","      19.7","X","",""
"USW00023174","2002","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","X","    216.4","","     216.4","0","        27","0","        13","0","         1","0","","","","","         0","0","         0","0","         0","0","       158","0","         0","0","       219"," ","        27"," ","         1"," ","    2.2","0,0131, ","","","","","  26.2"," ,0,1216, ","   31.7","0,0221, ","","","","","","","     805.5","5","     805.5","0","    127.7"," ,0","","","     16.72","0","     20.53","0","     12.92","0","       280","X","       280","X","","","      15.6","X","      17.4","X","",""
"USW00023174","2003","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","X","    355.7","","     355.7","0","        25","0","        17","0","         2","0","","","","","         0","0","         0","0","         0","0","       183","0","         2","0","       206"," ","        34"," ","         1"," ","    3.9","0,1228, ","","","","","  54.6"," ,0,0212, ","   32.8","0,1026,+","","","","","","","     724.6","6","     724.6","0","    242.5"," ,0","","","     17.31","0","     21.14","0","     13.48","0","       260","X","       330","X","","","      19.2","X","      21.5","X","",""
"USW00023174","2004","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","X","    381.1","","     381.1","0","        33","0","        19","0","         4","0","","","","","         0","0","         0","0","         0","0","       197","0","         6","0","       207"," ","        17"," ","         1"," ","    5.0","0,1206,+","","","",""," 115.1"," ,0,1228, ","   38.3","0,0905, ","","","","","","","     691.6","6","     691.6","0","    415.1"," ,0","","","     17.41","0","     21.24","0","     13.57","0","       260","X","       180","X","","","      14.3","X","      20.6","X","",""
"USW00023174","2005","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","X","    270.6","","     270.6","0","        45","0","        26","0","         6","0","","","","","         0","0","         0","0","         0","0","       205","0","         5","0","       232"," ","        20"," ","        10"," ","    5.6","0,1204, ","","","","","  50.3"," ,0,0211, ","   35.6","0,0929, ","","","","","","","     745.1","1","     745.1","0","    478.0"," ,0","","","     17.25","0","     21.14","0","     13.36","0","       260","X","       260","X","","","      17.0","X","      19.2","X","",""
"USW00023174","2006","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","W","    474.5","","     474.5","0","        39","0","        24","0","         2","0","","","","","         0","0","         0","0","         0","0","       203","0","         3","0","       201"," ","        27"," ","         3"," ","    3.9","0,1219, ","","","","","  44.5"," ,0,0328, ","   34.4","0,0627, ","","","","","","","     701.8","8","     701.8","0","    233.6"," ,0","","","     17.65","0","     21.62","0","     13.69","0","       290","X","       290","X","","","      18.3","X","      21.9","X","",""
"USW00023174","2007","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.0","W","    350.8","","     350.8","0","        26","0","        13","0","         0","0","","","","","         0","0","         0","0","         0","0","       163","0","         3","0","       145"," ","        15"," ","         2"," ","    1.7","0,0115,+","","","","","  19.1"," ,0,1218, ","   34.4","0,1024, ","","","","","","","     764.1","1","     764.1","0","    124.4"," ,0","","","     17.02","0","     20.62","0","     13.41","0","       250","X","       360","X","","","      17.0","X","      21.9","X","",""
"USW00023174","2008","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.1","W","    476.8","","     476.8","0","        32","0","        23","0","         1","0","","","","","         0","0","         0","0","         0","0","       205","0","        11","0","       142"," ","        24"," ","         3"," ","    4.4","0,1227, ","","","","","  48.0"," ,0,1215, ","   35.6","0,1022,+","","","","","","","     770.1","1","     770.1","0","    280.0"," ,0","","","     17.60","0","     21.34","0","     13.86","0","       260","X","       270","X","","","      17.9","X","      21.0","X","",""
"USW00023174","2009","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.0","W","    294.5","","     294.5","0","        22","0","        16","0","         2","0","","","","","         0","0","         0","0","         0","0","       173","0","         5","0","       155"," ","        26"," ","         1"," ","    3.9","0,1208, ","","","","","  28.4"," ,0,0216, ","   35.0","0,0420, ","","","","","","","     728.9","9","     728.9","0","    189.7"," ,0","","","     17.08","0","     20.86","0","     13.31","0","       270","X","       270","X","","","      19.2","X","      23.7","X","",""
"USW00023174","2010","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.2","W","    181.2","","     181.2","0","        56","0","        34","0","         6","0","","","","","         0","0","         0","0","         0","0","       124","0","         4","0","       171"," ","        34"," ","         6"," ","    3.9","0,1231, ","","","","","  56.6"," ,0,1219, ","   40.6","0,0927, ","","","","","","","     770.4","4","     770.4","0","    509.3"," ,0","","","     16.64","0","     20.23","0","     13.04","0","       270","X","       270","X","","","      17.0","X","      20.1","X","",""
"USW00023174","2011","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.0","W","    208.0","","     208.0","X","        32","X","        21","X","         1","X","","","","","         0","X","         0","X","         0","X","       158","X","         1","X","       159"," ","        33"," ","         2"," ","    4.4","X,1223, ","","","","","  59.9"," ,X,0320, ","   33.3","X,1013, ","","","","","","","     804.3","3","     804.3","X","    250.9"," ,X","","","     16.57","X","     20.30","X","     12.84","X","       330","X","       360","X","","","      14.3","X","      21.0","X","",""
"USW00023174","2012","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.1","X","    390.3","","     390.3","X","        39","X","        20","X","         1","X","","","","","         0","X","         0","X","         0","X","       189","X","         3","X","        89"," ","        24"," ","         3"," ","    5.0","X,1231,+","","","","","  36.1"," ,X,1224, ","   36.7","X,0915, ","","","","","","","     813.9","9","     813.9","X","    226.2"," ,X","","","     17.45","X","     21.12","X","     13.78","X","       270","X","","","","","      18.3","X","","","",""
"USW00023174","2013","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.0","W","    372.8","","     372.8","W","        23","W","        12","W","         0","W","","","","","         0","W","         0","W","         0","W","       217","W","         5","W","        87"," ","        10"," ","         1"," ","    3.3","W,0115,+","","","","","  19.3"," ,W,0124, ","   33.3","W,0830, ","","","","","","","     655.9","9","     655.9","W","     92.8"," ,W","","","     17.63","W","     21.55","W","     13.72","W","       270","W","       260","W","","","      16.1","W","      20.1","W","",""
"USW00023174","2014","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.1","W","    624.9","","     624.9","W","        23","W","        15","W","         3","W","","","","","         0","W","         0","W","         0","W","       241","W","         8","W","        94"," ","         5"," ","         1"," ","    4.4","W,1227, ","","","","","  39.6"," ,W,0228, ","   36.1","W,0515, ","","","","","","","     449.5","5","     449.5","W","    210.9"," ,W","","","     18.87","W","     22.71","W","     15.04","W","       270","W","       270","W","","","      16.5","W","      19.7","W","",""
"USW00023174","2015","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.1","W","    657.3","","     657.3","W","        29","W","        15","W","         1","W","","","","","         0","W","         0","W","         0","W","       223","W","         7","W","       116"," ","        21"," ","         4"," ","    2.2","W,0101, ","","","","","  45.7"," ,W,0915, ","   37.2","W,1010, ","","","","","","","     484.7","7","     484.7","W","    151.5"," ,W","","","     18.64","W","     22.61","W","     14.66","W","       270","W","       270","W","","","      16.5","W","      18.3","W","",""
"USW00023174","2016","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","W","    500.6","","     500.6","W","        38","W","        22","W","         2","W","","","","","         0","W","         0","W","         0","W","       201","W","         6","W","       129"," ","        24"," ","         4"," ","    5.0","W,1218,+","","","","","  36.1"," ,W,0105, ","   38.3","W,0926, ","","","","","","","     569.4","4","     569.4","W","    261.5"," ,W","","","     18.25","W","     22.15","W","     14.34","W","       260","W","       260","W","","","      20.6","W","      23.7","W","",""
"USW00023174","2017","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","W","    552.3","","     552.3","W","        36","W","        16","W","         3","W","","","","","         0","W","         0","W","         0","W","       234","W","        12","W","       153"," ","        23"," ","         3"," ","    4.4","W,0124, ","","","","","  74.7"," ,W,0122, ","   40.0","W,1024, ","","","","","","","     599.5","5","     599.5","W","    311.8"," ,W","","","     18.39","W","     22.42","W","     14.35","W","       270","W","       110","W","","","      16.1","W","      20.1","W","",""
"USW00023174","2018","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","W","    565.9","","     565.9","W","        25","W","        13","W","         3","W","","","","","         0","W","         0","W","         0","W","       226","W","         4","W","       125"," ","        22"," ","         3"," ","    4.4","W,1229,+","","","","","  37.8"," ,W,1129, ","   34.4","W,0808, ","","","","","","","     468.4","4","     468.4","W","    198.1"," ,W","","","     18.46","W","     22.32","W","     14.60","W","       260","W","       270","W","","","      16.5","W","      19.7","W","",""
"USW00023174","2019","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.4","W","    467.3","","     467.3","W","        46","W","        28","W","         4","W","","","","","         0","W","         0","W","         0","W","       197","W","        11","W","       121"," ","        13"," ","        10"," ","    3.9","W,0102, ","","","","","  42.7"," ,W,0214, ","   36.7","W,1024, ","","","","","","","     637.6","6","     637.6","W","    475.7"," ,W","","","     17.76","W","     21.56","W","     13.96","W","       270","W","       320","W","","","      17.0","W","      22.8","W","",""
"USW00023174","2020","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.2","W","    464.3","","     464.3","W","        27","W","        13","W","         4","W","","","","","         0","W","         0","W","         0","W","       234","W","         7","W","       140"," ","        37"," ","         3"," ","    5.6","W,1229, ","","","","","  43.9"," ,W,0322, ","   37.2","W,0906, ","","","","","","","     482.2","2","     482.2","W","    229.6"," ,W","","","     18.15","W","     22.27","W","     14.03","W","       270","W","       260","W","","","      18.3","W","      22.8","W","",""
"USW00023174","2021","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","W","    310.6","","     310.6","W","        28","W","        19","W","         4","W","","","","","         0","W","         0","W","         0","W","       182","W","         2","W","       130"," ","        19"," ","         3"," ","    4.4","W,1215, ","","","","","  79.2"," ,W,1230, ","   32.8","W,1113,+","","","","","","","     735.3","3","     735.3","W","    307.3"," ,W","","","     17.06","W","     20.88","W","     13.24","W","       270","W","","","","","      17.9","W","","","",""
"USW00023174","2022","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","W","    547.7","","     547.7","W","        27","W","        13","W","         2","W","","","","","         0","W","         0","W","         0","W","       227","W","         8","W","       119"," ","        10"," ","         3"," ","    3.9","W,0224, ","","","","","  36.6"," ,W,1108, ","   38.9","W,0909, ","","","","","","","     595.3","3","     595.3","W","    162.8"," ,W","","","     18.24","W","     22.37","W","     14.11","W","       260","W","       220","W","","","      17.0","W","      19.7","W","",""
"USW00023174","2023","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.4","W","    301.1","","     301.1","W","        52","W","        32","W","        11","W","","","","","         0","W","         0","W","         0","W","       177","W","         1","W","       156"," ","        24"," ","         7"," ","    5.0","W,0226,+","","","","","  51.8"," ,W,0224, ","   32.8","W,1005, ","","","","","","","     910.4","4","     910.4","W","    644.4"," ,W","","","     16.95","W","     20.70","W","     13.20","W","       260","W","       270","W","","","      20.1","W","      24.1","W","",""
"USW00023174","2024","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","       3.3","W","    288.9","","     288.9","W","        36","W","        18","W","         6","W","","","","","         0","W","         0","W","         0","W","       166","W","         2","W","       151"," ","        28"," ","         6"," ","    5.0","W,0112, ","","","","","  65.3"," ,W,0205, ","   38.9","W,0906, ","","","","","","","     701.9","9","     701.9","W","    404.9"," ,W","","","     16.92","W","     20.57","W","     13.27","W","       260","W","       260","W","","","      17.0","W","      21.5","W","",""
"USW00023174","2025","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","        39"," ","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
