"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","2005","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","     13.4","","      13.4","0","       107","0","        58","0","         2","0","","","         5","0","        15","0","       146","0","        68","0","        62","0","         0","0","","","","","  -21.7","0,1127,+","","","   178"," ,0,1123, ","  26.7"," ,0,0606, ","   27.8","0,0710, ","-0.6","0,1014","-3.9","0,1016","-4.4","0,1025","-6.7","0,1027","-10.6","0,1101","-2.2","0,0416","-2.2","0,0416","-4.4","0,0404","-6.7","0,0402","-8.9","0,0330","","","","","    545.0"," ,0","      486"," ,0","      5.47","0","      9.67","0","      1.26","0","",""
"USC00506870","2007","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","        82","0","        47","0","         0","0","      122","","        10","0","        19","0","       147","0","        88","0","        43","0","         0","0","","","","","  -28.9","0,0109, ","   635"," ,0,0124,+","    76"," ,0,0324, ","  21.8"," ,0,0901, ","   30.6","0,0620, ","-3.3","0,1008","-3.3","0,1008","-4.4","0,1009","-7.8","0,1115","-12.8","0,1204","-0.6","0,0421","-2.8","0,0413","-7.8","0,0401","-7.8","0,0401","-11.7","0,0331","","","","","    353.0"," ,0","      624"," ,0","      4.34","0","      8.46","0","      0.22","0","",""
"USC00506870","2008","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00506870","2009","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","","","        15","0","","","","","","","","","","","","","","","","","","","   254"," ,0,0228, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1344"," ,0","","","","","","","",""
"USC00506870","2010","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      3.0","","       3.0","0","","","","","","","","","        23","0","        12","0","       162","0","        85","0","        40","0","         0","0","         1"," ","","","  -19.4","0,1225,+","","","   160"," ,0,1206, ","","","   26.1","0,0527, ","-0.6","0,0927","-2.2","0,1012","-5.6","0,1014","-6.7","0,1109","-8.9","0,1110","0.0","0,0714","-2.8","0,0410","-5.0","0,0409","-10.0","0,0408","-10.0","0,0408","    4798.1","1","    4798.1","0","","","     1388"," ,0","      4.66","0","      8.74","0","      0.57","0","",""
"USC00506870","2011","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      1.9","","       1.9","7","       122","K","        52","K","         5","K","","","","","        18","7","       172","7","        86","7","        28","7","         0","7","         2"," ","","","  -23.3","7,1127, ","","","","","  50.8"," ,K,0820, ","   31.1","7,0527, ","-1.1","7,1009","-3.9","7,1011","-4.4","7,1012","-8.3","7,1031","-8.9","7,1105","-6.7","K,0420","-6.7","K,0420","-6.7","K,0420","-6.7","K,0420","-10.0","K,0320","    5138.6","6","    5138.6","7","    470.8"," ,K","","","      4.14","7","      8.22","7","      0.06","7","      25.9","7"
"USC00506870","2012","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      2.3","","       2.3","7","       103","7","        53","7","         1","7","","","","","        34","7","       176","7","       107","7","        27","7","         0","7","","","","","  -26.7","7,0129, ","","","","","  30.0"," ,7,0827, ","   26.1","7,0719,+","-1.7","7,0930","-6.7","7,1001","-6.7","7,1001","-6.7","7,1001","-10.6","7,1023","0.0","7,0503","-2.8","7,0502","-5.0","7,0403","-9.4","7,0326","-9.4","7,0326","    5407.8","8","    5407.8","7","    485.7"," ,7","","","      2.94","7","      7.00","7","     -1.13","7","      20.1","7"
"USC00506870","2013","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","     56.1","","      56.1","7","        92","7","        55","7","         0","7","","","","","        17","7","       172","7","        87","7","        62","7","         0","7","","","","","  -25.0","7,1217,+","","","","","  21.6"," ,7,1028, ","   30.6","7,0617, ","-0.6","7,0920","-3.3","7,1023","-5.0","7,1106","-9.4","7,1108","-9.4","7,1108","0.0","7,0520","-5.0","7,0518","-5.0","7,0518","-7.8","7,0418","-10.6","7,0413","    5284.2","2","    5284.2","7","    561.5"," ,7","","","      4.88","7","      8.98","7","      0.79","7","      11.2","7"
"USC00506870","2014","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      2.0","","       2.0","7","","","","","","","","","","","         0","7","       151","7","        67","7","        47","7","         0","7","","","","","  -16.7","7,0213, ","","","","","","","   26.1","7,0702, ","-0.6","7,0930","-3.9","7,1007","-6.1","7,1008","-8.3","7,1027","-8.9","7,1029","0.0","7,0422","-5.6","7,0411","-5.6","7,0411","-9.4","7,0410","-9.4","7,0410","    4685.7","7","    4685.7","7","","","","","      5.97","7","     10.10","7","      1.85","7","      10.7","7"
"USC00506870","2015","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","     29.1","","      29.1","7","        48","7","        31","7","         7","7","       21","","         5","7","         8","7","       142","7","        74","7","        52","7","         0","7","","","","","  -19.4","7,0126, ","   305"," ,7,1123,+","   254"," ,7,1122, ","  38.1"," ,7,1102, ","   30.0","7,0615, ","0.0","7,0922","-2.8","7,0924","-4.4","7,1104","-7.2","7,1111","-11.7","7,1113","-1.1","7,0423","-8.3","7,0316","-8.3","7,0316","-8.3","7,0316","-15.6","7,0315","    4413.4","4","    4413.4","7","    442.9"," ,7","      452"," ,7","      5.78","7","      9.80","7","      1.76","7","",""
"USC00506870","2019","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00506870","2021","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","7","","","","","","","","","","","        55","7","       246","7","       120","7","        10","7","         0","7","","","","","  -28.9","7,1214, ","","","","","","","   26.1","7,0803,+","-1.1","7,0911","-2.8","7,0921","-5.0","7,0922","-6.7","7,0924","-9.4","7,1110","0.0","7,0731","-2.2","7,0502","-4.4","7,0416","-9.4","7,0415","-9.4","7,0415","    6253.0","0","    6253.0","7","","","","","     -0.54","7","      4.63","7","     -5.72","7","",""
"USC00506870","2022","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      2.3","","       2.3","7","","","","","","","","","","","        43","7","       210","7","        80","7","        53","7","         0","7","","","","","  -28.3","7,1222,+","","","","","","","   27.2","7,0625,+","-2.8","7,0916","-2.8","7,0916","-5.0","7,1014","-9.4","7,1024","-9.4","7,1024","-1.1","7,0516","-2.8","7,0510","-5.0","7,0430","-6.7","7,0426","-8.9","7,0413","    5938.4","4","    5938.4","7","","","","","      2.92","7","      8.89","7","     -3.06","7","",""
