"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291963","1989","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","","","","","        44","0","        33","0","         1","0","        0","","         0","0","         5","0","        98","0","","","","","","","","","","","  -20.0","0,1222, ","     0"," ,0,1231,+","    10"," ,0,1207, ","  65.3"," ,0,0512, ","","","-3.9","0,1019","-3.9","0,1019","-8.3","0,1102","-8.3","0,1102","-9.4","0,1129","0.0","0,0412","-4.4","0,0410","-4.4","0,0410","-7.2","0,0321","-13.9","0,0306","","","","","","","","","","","","","","","","","    359.4"," ,0","       10"," ,0","","","","","      5.47","0","",""
"USC00291963","1990","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    692.7","","     692.7","0","        37","0","        27","0","         3","0","        0","","         2","0","         4","0","       108","0","         3","0","       215","0","        63","0","","","","","  -22.2","0,1224,+","     0"," ,0,1231,+","   127"," ,0,0118, ","  27.9"," ,0,0929, ","   41.1","0,0624, ","-0.6","0,1018","-2.8","0,1021","-4.4","0,1107","-8.9","0,1128","-8.9","0,1128","-1.1","0,0410","-2.8","0,0406","-5.6","0,0326","-10.6","0,0219","-10.6","0,0219","    2240.9","9","","","    2240.9","0","","","","","","","","","","","    294.0"," ,0","      152"," ,0","     14.10","0","     22.70","0","      5.49","0","",""
"USC00291963","1991","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    552.5","","     552.5","0","        49","0","        34","0","         5","0","        0","","         2","0","         1","0","       120","0","         6","0","       215","0","        43","0","","","","","  -17.8","0,1103, ","     0","T,0,0104, ","    76"," ,0,1030, "," 156.2"," ,0,0715,+","   38.9","0,0625, ","-0.6","0,1019","-5.6","0,1029","-5.6","0,1029","-7.8","0,1030","-11.7","0,1031","-1.7","0,0501","-3.3","0,0401","-5.0","0,0318","-7.2","0,0304","-16.7","0,0130","    2063.8","8","      25.6","0,0,1","    2063.8","0","      30.6","0,0,1","      -1.1","0,0,1","       0.0","0,0,1","      11.6","0,0,1","      14.5","0,0,1","    691.4"," ,0","      114"," ,0","     13.78","0","     22.20","0","      5.36","0","",""
"USC00291963","1992","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","","","","","","","","","","","","","         3","0","","","","","","","","","","","","","","","","","","","    76"," ,0,1124, ","","","","","","","","","","","","","","","","","","","","","","","","","    2092.0","0","","","    2092.0","0","","","","","","","","","","","","","      126"," ,0","","","","","","","",""
"USC00291963","1993","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    636.5","","     636.5","0","        46","0","        28","0","         3","0","        0","","         1","0","         0","0","       131","0","         1","0","       210","0","        76","0","","","","","  -15.0","0,0217, ","     0"," ,0,1231,+","    76"," ,0,0119, ","  44.2"," ,0,1019, ","   38.3","0,0709,+","-1.7","0,1021","-4.4","0,1029","-4.4","0,1029","-10.0","0,1030","-10.0","0,1030","0.0","0,0422","-3.9","0,0317","-11.1","0,0313","-11.1","0,0313","-11.1","0,0313","","","","","","","","","","","","","","","","","    326.4"," ,0","       76"," ,0","     14.02","0","     23.41","0","      4.63","0","",""
"USC00291963","1996","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    785.0","","     785.0","0","        47","0","        33","0","         3","0","","","         4","0","         1","0","       101","0","         3","0","       246","0","        92","0","","","","","  -17.8","0,1217, ","","","    46"," ,0,0201, ","  50.8"," ,0,0830, ","   40.0","0,0620, ","0.0","0,1021","-2.2","0,1022","-4.4","0,1123","-7.8","0,1203","-10.0","0,1216","0.0","0,0412","-4.4","0,0407","-4.4","0,0407","-10.0","0,0325","-10.0","0,0325","    1766.6","6","","","    1766.6","0","","","","","","","","","","","    404.2"," ,0","      163"," ,0","     15.42","0","     24.87","0","      5.97","0","",""
"USC00291963","1997","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    792.9","","     792.9","0","        65","0","        39","0","         7","0","","","        10","0","         1","0","       120","0","        12","0","       221","0","        95","0","","","","","  -17.8","0,0113, ","","","   163"," ,0,1221, ","  52.6"," ,0,0424, ","   38.3","0,0701,+","-2.8","0,1027","-2.8","0,1027","-8.9","0,1114","-8.9","0,1114","-8.9","0,1114","-0.6","0,0426","-5.0","0,0413","-5.0","0,0413","-7.2","0,0412","-9.4","0,0210","    2095.7","7","","","    2095.7","0","","","","","","","","","","","    550.7"," ,0","      691"," ,0","     13.90","0","     22.20","0","      5.60","0","",""
"USC00291963","1998","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","","","","","        43","0","        27","0","         5","0","        0","","         2","0","         0","0","        68","0","         3","0","       223","0","       108","0","","","","","  -16.7","0,1222, ","     0"," ,0,1231,+","    41"," ,0,0227,+","  91.4"," ,0,1030, ","   42.2","0,0628, ","-0.6","0,1110","-3.9","0,1208","-5.0","0,1209","-12.2","0,1221","-12.2","0,1221","-0.6","0,0408","-3.9","0,0319","-5.6","0,0318","-11.7","0,0312","-11.7","0,0312","","","","","","","","","","","","","","","","","    437.0"," ,0","       95"," ,0","     15.86","0","     24.36","0","      7.37","0","",""
"USC00291963","1999","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    669.8","","     669.8","0","        43","0","        31","0","         5","0","        4","","         5","0","         0","0","        94","0","         1","0","       234","0","        58","0","","","","","  -12.8","0,1213, ","   127"," ,0,0318, ","   114"," ,0,0318, ","  60.7"," ,0,0717, ","   37.2","0,0703,+","-1.7","0,1016","-6.1","0,1017","-6.1","0,1017","-6.7","0,1211","-8.9","0,1212","-1.1","0,0424","-3.3","0,0303","-6.1","0,0220","-7.2","0,0212","-11.7","0,0102","    1754.8","8","","","    1754.8","0","","","","","","","","","","","    476.6"," ,0","      271"," ,0","     14.90","0","     23.76","0","      6.04","0","",""
"USC00291963","2000","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    877.8","","     877.8","0","        44","0","        28","0","         6","0","","","         2","0","         0","0","        99","0","         2","0","       228","0","       119","0","","","","","  -12.8","0,1212, ","","","   292"," ,0,1225, ","  86.4"," ,0,1023, ","   37.8","0,0724,+","-0.6","0,0925","-3.3","0,1111","-5.6","0,1112","-6.7","0,1113","-12.8","0,1212","-1.7","0,0415","-3.9","0,0403","-4.4","0,0320","-7.8","0,0316","-9.4","0,0117","    1650.6","6","","","    1650.6","0","","","","","","","","","","","    590.4"," ,0","      394"," ,0","     15.54","0","     24.61","0","      6.47","0","",""
"USC00291963","2002","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    853.6","","     853.6","0","        37","0","        23","0","         1","0","","","         3","0","         0","0","       110","0","         0","0","       213","0","        87","0","","","","","  -13.9","0,0227, ","","","   254"," ,0,1223, ","  50.8"," ,0,0828, ","   38.9","0,0803,+","-1.1","0,1105","-3.3","0,1106","-7.2","0,1204","-7.2","0,1204","-13.3","0,1226","-1.1","0,0326","-3.3","0,0322","-5.0","0,0309","-11.7","0,0304","-11.7","0,0304","    1739.3","3","","","    1739.3","0","","","","","","","","","","","    295.1"," ,0","      386"," ,0","     15.05","0","     23.45","0","      6.65","0","",""
"USC00291963","2004","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    553.6","","     553.6","0","        97","0","        56","0","         9","0","       17","","        10","0","         1","0","        90","0","         6","0","       192","0","        50","0","","","","","  -22.2","0,1224, ","    76"," ,0,1102, ","    76"," ,0,1114, ","  54.6"," ,0,0724, ","   38.9","0,0615, ","-2.2","0,1102","-2.2","0,1102","-4.4","0,1129","-10.0","0,1130","-10.0","0,1130","-2.2","0,0413","-2.2","0,0413","-6.1","0,0226","-10.0","0,0225","-10.0","0,0225","","","","","","","","","","","","","","","","","    873.0"," ,0","      467"," ,0","     13.57","0","     21.04","0","      6.09","0","",""
"USC00291963","2005","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    726.2","","     726.2","0","        75","0","        38","0","         2","0","        5","","         4","0","         1","0","        97","0","         4","0","       210","0","        78","0","","","","","  -20.0","0,1208, ","   102"," ,0,0316, ","    76"," ,0,0327,+","  69.9"," ,0,0822, ","   38.3","0,0704,+","-0.6","0,1114","-8.9","0,1116","-8.9","0,1116","-8.9","0,1116","-8.9","0,1116","-2.2","0,0412","-2.2","0,0412","-8.3","0,0317","-8.3","0,0317","-12.8","0,0316","    2232.6","6","","","    2232.6","0","","","","","","","","","","","    402.5"," ,0","      300"," ,0","     14.34","0","     22.35","0","      6.34","0","",""
"USC00291963","2006","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    655.4","","     655.4","0","        69","0","        33","0","         1","0","        6","","         4","0","         0","0","       113","0","         7","0","       212","0","        75","0","","","","","  -13.3","0,0218,+","    76"," ,0,1220, ","    64"," ,0,1220, ","  35.8"," ,0,0822, ","   38.9","0,0714,+","0.0","0,1013","-2.8","0,1023","-5.6","0,1031","-6.7","0,1111","-9.4","0,1130","0.0","0,0425","-2.2","0,0408","-5.0","0,0323","-7.8","0,0321","-10.6","0,0220","    2002.7","7","      26.1","0,3,2","    2002.7","0","      37.2","0,3,2","      -2.2","0,3,2","      -0.6","0,3,2","      11.2","0,3,2","      19.8","0,3,2","    341.9"," ,0","      186"," ,0","     13.98","0","     22.87","0","      5.08","0","",""
"USC00291963","2007","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    586.4","","     586.4","0","        79","0","        34","0","         4","0","","","         7","0","         1","0","       118","0","        11","0","       216","0","        52","0","","","","","  -17.8","0,0215, ","","","   140"," ,0,0120, ","  60.7"," ,0,0918, ","   40.0","0,0821, ","0.0","0,1022","-2.8","0,1023","-4.4","0,1106","-7.8","0,1115","-8.9","0,1129","-2.2","0,0426","-2.2","0,0426","-5.6","0,0408","-7.2","0,0305","-11.7","0,0304","    2551.5","5","      26.1","0,3,2","    2551.5","0","      37.2","0,3,2","      -3.9","0,3,2","      -2.2","0,3,2","      10.3","0,3,2","      19.4","0,3,2","    475.0"," ,0","      410"," ,0","     13.11","0","     21.50","0","      4.73","0","",""
"USC00291963","2008","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    531.4","","     531.4","0","        58","0","        35","0","         6","0","        3","","         2","0","         1","0","       134","0","         4","0","       212","0","        57","0","","","","","  -17.8","0,0117, ","    25"," ,0,0306,+","    25"," ,0,0306,+","  39.6"," ,0,0629, ","   38.9","0,0603, ","-1.7","0,1023","-3.9","0,1024","-4.4","0,1106","-6.7","0,1107","-11.1","0,1204","0.0","0,0511","-2.2","0,0503","-6.7","0,0319","-6.7","0,0319","-10.6","0,0307","    2347.9","9","      25.6","0,3,2","    2347.9","0","      38.9","0,3,2","      -4.4","0,3,2","      -2.2","0,3,2","       9.5","0,3,2","      21.4","0,3,2","    527.7"," ,0","       63"," ,0","     13.11","0","     22.42","0","      3.80","0","",""
"USC00291963","2009","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    516.0","","     516.0","0","        60","0","        31","0","         4","0","       11","","         5","0","         0","0","       135","0","         6","0","       212","0","        62","0","","","","","  -16.7","0,1209, ","    76"," ,0,1224,+","    76"," ,0,1224, ","  51.3"," ,0,0707, ","   38.3","0,0715,+","-0.6","0,0923","-4.4","0,1011","-4.4","0,1011","-7.2","0,1030","-10.0","0,1124","0.0","0,0420","-2.2","0,0417","-6.1","0,0411","-8.9","0,0410","-8.9","0,0410","    2147.6","6","      23.9","0,3,2","    2147.6","0","      42.2","0,3,2","      -6.7","0,3,2","      -2.2","0,3,2","       9.1","0,3,2","      23.6","0,3,2","    445.8"," ,0","      272"," ,0","     12.97","0","     22.37","0","      3.57","0","",""
"USC00291963","2010","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    792.3","","     792.3","0","        60","0","        38","0","         7","0","       11","","         3","0","         0","0","       115","0","         6","0","       205","0","        72","0","","","","","  -12.8","0,0130, ","   152"," ,0,0204,+","   127"," ,0,0128, ","  52.1"," ,0,0609, ","   37.8","0,0623,+","-1.1","0,1028","-2.8","0,1110","-4.4","0,1118","-8.9","0,1125","-8.9","0,1125","-4.4","0,0408","-4.4","0,0408","-4.4","0,0408","-10.6","0,0223","-10.6","0,0223","    2606.0","0","      24.4","0,3,2","    2606.0","0","      47.2","0,3,2","      -5.6","0,3,2","      -2.2","0,3,2","      10.0","0,3,2","      20.9","0,3,2","    574.6"," ,0","      311"," ,0","     14.05","0","     21.93","0","      6.17","0","",""
"USC00291963","2011","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    871.4","","     871.4","7","        41","7","        21","7","         1","7","        5","","         1","7","         7","7","       124","7","        11","7","       218","7","        99","7","","","","","  -24.4","7,0203, ","    25"," ,7,1226,+","    25"," ,7,0206, ","  27.9"," ,7,0603, ","   40.6","7,0627,+","-0.6","7,1019","-2.2","7,1028","-6.7","7,1103","-6.7","7,1103","-10.0","7,1204","-2.2","K,0503","-2.2","K,0503","-4.4","7,0305","-8.9","7,0225","-8.9","7,0225","    2200.7","7","      31.7","7,3,2","    2200.7","7","      37.8","7,3,2","      -7.8","7,3,2","      -3.3","7,3,2","      11.5","7,3,2","      20.5","7,3,2","    212.7"," ,7","      117"," ,7","     14.09","7","     22.80","7","      5.38","7","     71652","7"
"USC00291963","2012","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    746.4","","     746.4","7","        47","7","        21","7","         2","7","        1","","         0","7","         0","7","       112","7","         2","7","       236","7","        90","7","","","","","  -15.0","7,1210, ","    25"," ,7,0213, ","    18"," ,7,0213, ","  27.7"," ,7,0808, ","   39.4","7,0804,+","-1.1","7,1008","-2.8","7,1026","-5.0","7,1027","-10.0","7,1112","-10.0","7,1112","-0.6","7,0416","-3.3","7,0404","-7.8","7,0320","-7.8","7,0320","-9.4","7,0224","    2240.5","5","      26.7","7,3,2","    2240.5","7","      36.7","7,3,2","      -2.2","7,3,2","       0.6","7,3,2","      11.8","7,3,2","      20.0","7,3,2","    246.8"," ,7","       54"," ,7","     14.73","7","     23.89","7","      5.56","7","     76279","7"
"USC00291963","2013","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    633.5","","     633.5","7","        47","7","        26","7","         2","7","        2","","         2","7","         0","7","       146","7","        12","7","       199","7","        76","7","","","","","  -14.4","7,1208,+","   203"," ,7,1124, ","   203"," ,7,1124, ","  52.1"," ,7,0912, ","   39.4","7,0628,+","-1.7","7,1018","-5.6","7,1019","-5.6","7,1019","-9.4","7,1122","-9.4","7,1122","0.0","7,0504","-6.7","7,0503","-6.7","7,0503","-6.7","7,0503","-9.4","7,0424","    2374.4","4","      24.4","7,3,2","    2374.4","7","      34.4","7,3,2","      -3.9","7,3,2","      -2.2","7,3,2","      10.7","7,3,2","      18.3","7,3,2","    342.0"," ,7","      386"," ,7","     12.80","7","     21.94","7","      3.66","7","     66859","7"
"USC00291963","2014","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    589.2","","     589.2","7","        58","7","        24","7","         2","7","        1","","         1","7","         2","7","       143","7","        11","7","       209","7","        52","7","","","","","  -18.9","7,0206, ","    25"," ,7,0206, ","    25"," ,7,0206, ","  34.5"," ,7,0608, ","   38.3","7,0701, ","0.0","7,1106","-7.8","7,1111","-7.8","7,1111","-7.8","7,1111","-11.7","7,1112","-0.6","7,0514","-2.8","7,0418","-7.8","7,0415","-7.8","7,0415","-16.7","7,0303","    2663.2","2","      25.6","7,3,2","    2663.2","7","      36.7","7,3,2","      -3.3","7,3,2","      -1.7","7,3,2","      11.1","7,3,2","      18.2","7,3,2","    328.4"," ,7","       43"," ,7","     12.81","7","     21.38","7","      4.24","7","",""
"USC00291963","2015","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    620.4","","     620.4","7","        82","7","        52","7","         8","7","        5","","         5","7","         2","7","       126","7","        21","7","       194","7","        56","7","","","","","  -19.4","7,0105, ","   254"," ,7,0103, ","   254"," ,7,0103, ","  79.5"," ,7,1008, ","   37.2","7,0807, ","-1.7","7,1106","-3.3","7,1112","-5.6","7,1121","-6.7","7,1128","-8.9","7,1216","0.0","7,0421","-2.8","7,0327","-5.6","7,0307","-10.6","7,0306","-10.6","7,0306","    2645.0","0","      25.6","7,3,2","    2645.0","7","      33.9","7,3,2","      -3.9","7,3,2","      -2.8","7,3,2","      11.0","7,3,2","      17.5","7,3,2","    789.8"," ,7","      644"," ,7","     13.01","7","     20.68","7","      5.34","7","",""
"USC00291963","2016","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    593.1","","     593.1","7","        61","7","        30","7","         2","7","        0","","         0","7","         2","7","       127","7","         4","7","       212","7","        62","7","","","","","  -21.7","7,1218, ","     0","T,7,0501, ","    13"," ,7,1218,+","  51.8"," ,7,0602, ","   40.0","7,0714, ","-2.2","7,1109","-2.2","7,1109","-4.4","7,1119","-7.8","7,1201","-8.9","7,1208","-0.6","7,0503","-4.4","7,0401","-4.4","7,0401","-8.3","7,0209","-9.4","7,0207","    2363.8","8","      26.7","7,3,2","    2363.8","7","      36.7","7,3,2","      -2.2","7,3,2","      -0.6","7,3,2","      11.8","7,3,2","      19.7","7,3,2","    348.4"," ,7","       26"," ,7","     13.64","7","     22.21","7","      5.09","7","     79606","7"
"USC00291963","2017","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    547.9","","     547.9","7","        53","7","        38","7","         6","7","        2","","         2","7","         1","7","       112","7","         4","7","       231","7","        46","7","","","","","  -18.9","7,0107, ","    76"," ,7,0106, ","    76"," ,7,0106, ","  73.4"," ,7,0924, ","   40.0","7,0618, ","-0.6","7,1010","-2.8","7,1028","-4.4","7,1120","-6.7","7,1206","-9.4","7,1208","0.0","7,0502","-2.8","7,0406","-6.1","7,0303","-6.7","7,0302","-8.9","7,0226","    2132.4","4","      26.1","7,3,2","    2132.4","7","      35.0","7,3,2","      -2.8","7,3,2","      -1.1","7,3,2","      11.6","7,3,2","      19.5","7,3,2","    563.8"," ,7","      101"," ,7","     13.89","7","     22.37","7","      5.40","7","     83630","7"
"USC00291963","2018","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    737.7","","     737.7","7","        54","7","        37","7","         2","7","        3","","         2","7","         0","7","       134","7","         7","7","       199","7","        74","7","","","","","  -16.7","7,0103,+","    25"," ,7,1229,+","    38"," ,7,1112, ","  54.9"," ,7,0816, ","   38.3","7,0723,+","-2.8","7,1015","-2.8","7,1015","-6.1","7,1112","-10.6","7,1113","-10.6","7,1113","-2.2","7,0416","-2.2","7,0416","-5.0","7,0408","-7.2","7,0308","-9.4","7,0222","    2283.4","4","      26.1","7,3,2","    2283.4","7","      36.1","7,3,2","      -4.4","7,3,2","      -1.7","7,3,2","      11.2","7,3,2","      19.2","7,3,2","    457.7"," ,7","       81"," ,7","     13.68","7","     22.18","7","      5.17","7","",""
"USC00291963","2019","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    782.9","","     782.9","7","        66","7","        41","7","         6","7","        3","","         3","7","         0","7","       133","7","         5","7","       198","7","        80","7","","","","","  -13.3","7,0304, ","    25"," ,7,1128,+","    38"," ,7,0119, ","  93.5"," ,7,1004, ","   40.0","7,0721, ","-3.9","7,1011","-3.9","7,1011","-7.8","7,1025","-7.8","7,1025","-11.1","7,1031","-1.7","7,0415","-3.3","7,0413","-4.4","7,0331","-8.3","7,0306","-12.8","7,0305","    2418.5","5","      25.6","7,3,2","    2418.5","7","      35.6","7,3,2","      -2.8","7,3,2","      -1.7","7,3,2","      10.5","7,3,2","      18.1","7,3,2","    630.1"," ,7","       91"," ,7","     13.80","7","     22.19","7","      5.42","7","",""
"USC00291963","2020","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    815.9","","     815.9","7","        38","7","        27","7","         1","7","        6","","         5","7","         0","7","       113","7","         5","7","       211","7","        85","7","","","","","  -13.3","7,0205, ","   152"," ,7,0414, ","   152"," ,7,0414, ","  39.6"," ,7,0705, ","   40.0","7,0715,+","0.0","7,1016","-8.9","7,1026","-8.9","7,1026","-8.9","7,1026","-8.9","7,1026","0.0","7,0418","-3.9","7,0417","-5.0","7,0414","-6.7","7,0227","-11.7","7,0226","    2387.1","1","      26.7","7,3,2","    2387.1","7","      35.6","7,3,2","      -2.2","7,3,2","       0.6","7,3,2","      11.7","7,3,2","      19.0","7,3,2","    239.8"," ,7","      355"," ,7","     14.29","7","     22.72","7","      5.86","7","     80347","7"
"USC00291963","2021","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2456.9","9","","","    2456.9","7","","","","","","","","","","","","","","","","","","","","","",""
"USC00291963","2022","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    822.0","","     822.0","7","        45","7","        22","7","         4","7","        8","","         5","7","         3","7","       129","7","         6","7","       200","7","        78","7","","","","","  -20.0","7,0204, ","    51"," ,7,0331, ","    51"," ,7,0331, ","  86.4"," ,7,0821, ","   41.1","7,0611, ","0.0","7,1025","-2.8","7,1111","-6.7","7,1112","-6.7","7,1112","-8.9","7,1130","0.0","7,0503","-6.1","7,0414","-6.1","7,0414","-11.1","7,0312","-11.1","7,0312","","","","","","","","","","","","","","","","","    313.1"," ,7","      203"," ,7","     13.88","7","     22.39","7","      5.37","7","",""
